Product_Name,Brand,Price,Reviews,Origin,Rate,Platform,Category
Crispy Salmon Skin Original Flavor 20g,MONORI,1.79,125,Unclear,4.2,Yami,Seaweed
Red Pepper Tuna 150g,OTTOGI,3.49,142,Korea,4.6,Yami,Seaweed
Fried Shrimp Cheek Spicy Flavor 25g,MONORI,1.79,110,Unclear,4.5,Yami,Seaweed
Qingjiang Wild Fish Crispy Flavor 110g,TULAOHAN,4.49,20,Mainland China,4.5,Yami,Seaweed
Z Roll Hot Chili Squid Flavor 72g,TAO KAE NOI,3.49,60,Thailand,4.7,Yami,Seaweed
Spicy Squid 100g,SHUDAOXIANG,2.59,175,Mainland China,4.4,Yami,Seaweed
Koushuiyu Spicy Flavor 260g,KOUSHUIWA,6.49,66,Mainland China,4.3,Yami,Seaweed
Marinated Fish Hot Spicy Flavor 240g,DONGDONG,5.99,43,Mainland China,4.6,Yami,Seaweed
LXS Dried Grilled Cod Slice 68g,LAOXIANSHENG,2.39,12,Mainland China,4.9,Yami,Seaweed
Hot Chicken Flavor Sausage 83g,SAMYANG,2.39,10,Korea,4.4,Yami,Seaweed
Soy Sauce Roasted Sea Eel 65g,CHINMI,7.89,28,Japan,4.2,Yami,Seaweed
Shredded crab stick 120g,WEILONG,5.49,46,Unclear,4.5,Yami,Seaweed
Hokkaido Codfish Meat Cheese Kamaboko 4pcs,CHIYODA,2.29,34,Japan,4.3,Yami,Seaweed
Koushuiyu Hot Peeper Flavor 20pcs 260g,KOUSHUIWA,6.49,30,Mainland China,4.5,Yami,Seaweed
Spicy Fish Snack (SOY&CHILI) 80g,ZHUAYUDEMAO,2.89,30,Unclear,4.7,Yami,Seaweed
TONGRONG Pacific Saury in Miso Sauce,TONGYENG,3.09,23,Unclear,4.8,Yami,Seaweed
Abalone with Brown Sauce 5pcs 215g,HAIKUI,19.99,34,Mainland China,4.3,Yami,Seaweed
Boss Shrimp Original Flavor 18g,XIANGZAIBIAN,4.49,29,Taiwan,4.5,Yami,Seaweed
DONGTING PIER Fish Snack Hot Flavor 20pcs,DONGTINGMATOU,5.89,24,Mainland China,4.6,Yami,Seaweed
Fish Strip 90g,BESTORE,5.89,17,Mainland China,4.6,Yami,Seaweed
TONGRONG Eel In Red Yeast Sauce 100g,TONGYENG,2.19,15,Unclear,4.8,Yami,Seaweed
Fried Fish Skin - Spicy Flavor 30g,SHAO NV HAO BAI,3.19,15,Unclear,4.5,Yami,Seaweed
Prepared Rolled Squid 85g FC-JE-100904,JANE JANE,5.29,12,Unclear,4.5,Yami,Seaweed
Original Seasoned Shredded Squid 170g,HAITAI,6.89,17,Mainland China,4.4,Yami,Seaweed
Dried Boiled Shrimp 170g,SHENGCHANGLONG,4.49,16,Mainland China,4.9,Yami,Seaweed
TENGXIN Crab Roll Hot Spicy Flavor 360g,HAIXIN,5.99,19,Mainland China,4.0,Yami,Seaweed
Spicy Yellow Croker Fish Can 105g,LJPZ,2.49,9,Unclear,4.0,Yami,Seaweed
ENLIEN Grilled Fish Roll 85g,EASE TASTE,2.19,23,Unclear,3.0,Yami,Seaweed
Fish Skins Salted Egg Yolk Flavor 50g,DAH TIEN,5.09,10,Unclear,4.1,Yami,Seaweed
Fish Eggs Soy Sauce Flavor 240g,TXFOOD,5.89,14,Mainland China,4.6,Yami,Seaweed
Vegetable Tuna 150g,OTTOGI,3.49,9,Korea,3.2,Yami,Seaweed
CHIEN JUNG FOOD Stir Fried Pollock Fish Floss 200g,CHIEN JUNG FOODS,9.29,2,Unclear,5.0,Yami,Seaweed
Dried Fish Chinese Sauerkraut Flavor 50g,HAPPY PARTY,2.49,13,Mainland China,4.1,Yami,Seaweed
YES SIR Crispy dried Squid-Wasabi 30g,XIAXIANSHENG,3.99,12,Unclear,3.5,Yami,Seaweed
Home Fish Sausage Original 500g,JINJU,3.29,11,Unclear,2.6,Yami,Seaweed
Chapter Fish Balls BBQ Flavor 62g,BESTORE,4.29,5,Mainland China,3.0,Yami,Seaweed
Spicy Fish Snack (SPICY) 80g,ZHUAYUDEMAO,2.89,42,Mainland China,4.7,Yami,Seaweed
Crispy Fired Hairtail 150g,ZHIHAILE,3.79,6,Unclear,4.8,Yami,Seaweed
YES SIR Crispy dried Squid mouth-Wasabi 25g,XIAXIANSHENG,3.99,9,Unclear,3.9,Yami,Seaweed
YES SIR Crispy dried Squid-Red braised 20g,XIAXIANSHENG,3.99,8,Unclear,3.6,Yami,Seaweed
TENGXIN FOODS Shake Crab Crab Sticks Spicy Flavor  20packs 240g,HAIXIN,6.29,6,Mainland China,3.0,Yami,Seaweed
Squid 230g,YUANYANG,19.99,1,Unclear,4.0,Yami,Seaweed
Crab Chikuwa 45g,MARUTAMA,1.69,28,Unclear,4.4,Yami,Seaweed
Marinated Fish Hot Miso Flavor 240g,DONGDONG,5.99,33,Mainland China,4.5,Yami,Seaweed
Roasted Squid Snack BBQ flavor 30g,JAYONE,4.29,3,Korea,2.3,Yami,Seaweed
Deep-ocean Little Fish Hot & Spicy 48g,JINZAI,1.39,13,Unclear,4.6,Yami,Seaweed
Roasted Fish Slices 40g,YUANYANG,4.99,26,Unclear,4.7,Yami,Seaweed
Fried Dace With Salted Black Bean 227g,YUEHUA,3.69,41,Mainland China,4.7,Yami,Seaweed
Spicy Fish Snack (zuiyu) 80g,ZHUAYUDEMAO,2.89,44,Unclear,4.5,Yami,Seaweed
HUAWEN Spiced Fish Snack Tangcu 20pc,HUA WEN FOOD,6.89,30,Mainland China,4.3,Yami,Seaweed
BRAND Ten Jang Prepared Fish Spicy 42.5g,LADYBIRD,1.69,44,Thailand,4.2,Yami,Seaweed
Yesso Scallop 100g,BESTORE,12.99,35,Mainland China,4.5,Yami,Seaweed
Spicy Seasoned Shredded Squid 170g,HAITAI,6.89,38,Korea,4.4,Yami,Seaweed
YES SIR Crispy Dried Crab Spicy Flavor 25g,XIAXIANSHENG,4.59,36,Taiwan,4.3,Yami,Seaweed
Salted Egg Fish Skin Crunchy Crisps 125g,Golden Duck,12.99,17,Unclear,4.4,Yami,Seaweed
CHIEN JUNG FOOD  Stir Fried Marlin Fish Floss 200g,CHIEN JUNG FOODS,9.29,5,Unclear,5.0,Yami,Seaweed
Crispy Roasted Canned Eel 100g,HSINTUNGYANG,2.59,5,Unclear,4.4,Yami,Seaweed
LXS Dried Squid Larvae 230g,LAOXIANSHENG,11.59,21,Mainland China,4.4,Yami,Seaweed
LXS Dried Squid Slice 68g,LAOXIANSHENG,2.69,17,Mainland China,4.4,Yami,Seaweed
TAK SHING HONG Dried Scallop Original 113.4g,TSH,18.99,5,Japan,4.4,Yami,Seaweed
Hot Prepared Shredded Squid 85g,JANE JANE,4.89,11,Unclear,4.1,Yami,Seaweed
ENLIEN Grilled Cod Crisp 60g,EASE TASTE,2.39,21,Unclear,4.2,Yami,Seaweed
CHIEN JUNG FOOD Stir Fried Tuna Fish Floss 200g,CHIEN JUNG FOODS,9.29,3,Unclear,5.0,Yami,Seaweed
Fish Tofu Cake-Crab Flavor 20pcs 400g,YANTING FISHERMAN,5.69,17,Mainland China,4.0,Yami,Seaweed
SHANGHAI Smoked Fish Spicy Flavor 250g,LAO DU AGRICULTURE,9.99,4,Mainland China,4.2,Yami,Seaweed
Canned Bai-Top Shell Hot Flavor 400g,DONG WON,8.89,14,Korea,3.6,Yami,Seaweed
Crab Sticks Cheese Flavor 35g,INABA,2.69,4,Unclear,5.0,Yami,Seaweed
Abalone In Oyster Sauce,CAPTAIN JIANG,13.99,0,Unclear,0.0,Yami,Seaweed
ENLIEN Charcoal BBQ Fish Sticks 85g,EASE TASTE,2.29,17,Unclear,3.3,Yami,Seaweed
TENGXIN FOODS Srab Sticker Spicy Flavor 30packs 600g,HAIXIN,5.89,14,Mainland China,4.0,Yami,Seaweed
Rosted Squid Snack Beef Rib Flavor 50g,KEUMHAN,5.99,8,Unclear,4.9,Yami,Seaweed
TENGXIN FOODS Srab Sticker Crab Flavor 600g,HAIXIN,5.89,6,Mainland China,2.8,Yami,Seaweed
Grilled Squid Original Flavor 120g,YANGHANG,4.49,8,Unclear,4.2,Yami,Seaweed
TAK SHING HONG Dried Scallop Chilli 113.4g,TSH,18.99,4,Japan,3.0,Yami,Seaweed
QingJiang Wild Fish (Hot Flavor) 110g,TULAOHAN,4.49,6,Unclear,4.8,Yami,Seaweed
Spicy Shirmp Cake 92g,BESTORE,5.89,8,Mainland China,2.1,Yami,Seaweed
Dried Squid Oshaburi Yakiika 11g,KOJIMA,2.79,2,Unclear,4.0,Yami,Seaweed
Spicy Hairtail 150g,ZHIHAILE,3.79,2,Unclear,5.0,Yami,Seaweed
Fish Skins Red Curry Flavor 50g,DAH TIEN,5.09,5,Unclear,5.0,Yami,Seaweed
fried Salmon fish skin spicy & salted egg 100g,FEILONG,9.99,4,Unclear,4.2,Yami,Seaweed
FISH Snack Pickled Peeper Flavor 50g,XIANGXIANGZUI,1.89,6,Mainland China,4.8,Yami,Seaweed
LINJU Crunch Fish  Original 20g,DALITIANJIANG,1.39,7,Unclear,3.7,Yami,Seaweed
Fish Skin Spicy Flavor 60g,Wow,3.79,5,Unclear,4.2,Yami,Seaweed
Spicy Crawfish 76g,BESTORE,9.99,5,Mainland China,3.2,Yami,Seaweed
Seasoned Laver Salmon Flavor 18g,KRM,1.99,4,Unclear,4.0,Yami,Seaweed
Shredd Jellyfish Spciy Flavor 150g,YIDA FOODS,1.59,1,Unclear,4.0,Yami,Seaweed
Seasoned Laver BBQ Flavor 18g,KRM,1.99,3,Unclear,5.0,Yami,Seaweed
Sanma Soy Sauce Flavor 150g,SSK SALES,3.69,3,Japan,4.3,Yami,Seaweed
Fish Snack Spicy Flavor 50g,XIANGXIANGZUI,1.89,4,Mainland China,3.5,Yami,Seaweed
Mr.Searo 小鲸先生 Crispy Fish Slices (20g x 5 packs),Mr.Searo小鲸先生,5.59,0,Unclear,0.0,Yami,Seaweed
Spicy Fish Snack (GuiFei) 80g,ZHUAYUDEMAO,2.89,37,Mainland China,4.5,Yami,Seaweed
Dried Bean Curb Chili Flavor 240g,TXFOOD,5.89,28,Mainland China,4.4,Yami,Seaweed
Roasted & Spicy Seasoned Monkfish 160g,JAYONE,10.99,23,Unclear,4.6,Yami,Seaweed
Fried Fish Skin - Salty Egg Flavor 30g,SHAO NV HAO BAI,3.19,26,Unclear,4.3,Yami,Seaweed
Spicy Roasted Sea Eel 65g,CHINMI,7.89,17,Unclear,4.0,Yami,Seaweed
I Feng Squid Series 70g,KOU SHOW,2.99,26,Mainland China,3.9,Yami,Seaweed
TAKUMA Dried Crab 45g,OTHER BRANDS,4.99,12,Unclear,3.3,Yami,Seaweed
Dried Fish with Spicy Peanuts 4 Pack*30g,YU GAN DE YU GAN,11.99,2,Unclear,4.0,Yami,Seaweed
YES SIR Crispy dried Crab-Plum 25g,XIAXIANSHENG,3.99,21,Unclear,4.0,Yami,Seaweed
Fish Sausage Mayonnaise Flavor 400g,DALITIANJIANG,9.89,13,Korea,3.8,Yami,Seaweed
Crispy Fried Fish Pickled Pepper Flavor 120g,BESTORE,5.99,3,Mainland China,4.3,Yami,Seaweed
HUAWEN Spiced Fish Snack Sour Vegetable Flavor 240g,HUA WEN FOOD,6.89,12,Mainland China,4.6,Yami,Seaweed
Ex Squid Peanut Cracker (Ika Peana)  62g,KASUGAI,2.29,6,Unclear,5.0,Yami,Seaweed
TONGRONG Milkfish In Fish Tomato Sauce 230g,TONGYENG,2.69,11,Unclear,4.1,Yami,Seaweed
KING'S Roasted Squid Shreds 8oz,KING’S,19.99,11,Unclear,4.4,Yami,Seaweed
Seasoned Laver Pollack Roe Flavor 18g,KRM,1.99,9,Unclear,4.8,Yami,Seaweed
Fried Seasoned Anchovy Sesame Flavor 4.2oz,Three Deer,5.99,1,Unclear,5.0,Yami,Seaweed
HONG KONG UNCHI Fish Skin Chips Black Pepper Flavor 110g,Hong Kong Un Chi,5.79,9,Unclear,4.3,Yami,Seaweed
ROFEEL VIKE Little Yellow Croaker Sichuan Spicy 320g,乐惠ROFEEL,5.89,14,Mainland China,4.2,Yami,Seaweed
Fried Dace with Salted Black Beans & Pepper 184g,EAGLE COIN,4.59,2,Unclear,5.0,Yami,Seaweed
Dried Fish Hot Spicy 50g,HAPPY PARTY,2.19,12,Mainland China,3.9,Yami,Seaweed
Fish Snack (Sweet & Sour)  20Pcs 260g,YANJINPUZI,5.39,11,Mainland China,3.8,Yami,Seaweed
WANG Canned Saury 396g,WANG FOOD,2.99,6,Unclear,5.0,Yami,Seaweed
Seasoned Laver Original Flavor 12g,KRM,1.99,7,Unclear,5.0,Yami,Seaweed
Fish Sausage Jalapeno Chesse Flavor 400g,DALITIANJIANG,9.89,9,Korea,3.3,Yami,Seaweed
Fried Salmon Fish Skin Salted Egg 100g,FEILONG,9.99,3,Unclear,5.0,Yami,Seaweed
Roasted Squid Snack Butter Flavor 30g,JAYONE,4.39,4,Korea,2.8,Yami,Seaweed
Cod Fish Stick Hot Spicy Flavor 18*20pcs,HAOYUDAO,6.49,1,Mainland China,3.0,Yami,Seaweed
PENGUIN Pacific Saury&Kimchi In Can 380g,PENGUIN'S,4.59,1,Unclear,4.0,Yami,Seaweed
PENGUIN Pacific Saury Boiled In Can 400g,PENGUIN'S,4.59,0,Unclear,0.0,Yami,Seaweed
Fried Crispy Shrimps 40g,HUAJING,2.69,0,Unclear,0.0,Yami,Seaweed
CHUNG CHOU CITY Dried Seaweed 50g,Chungchou City,2.99,1,Unclear,5.0,Yami,Seaweed
[Mainland China Direct Mail] Baicao Flavor-Squid Squid Dried Squid Snacks 80g,BE & CHEERY,12.90,0,Unclear,0.0,Yami,Seaweed
